Key,HoldTime,FlightTime,DigraphLatency
r,0.1008,0.3176,0.3353
o,0.1029,0.163,0.1609
v,0.0942,0.3898,0.3985
.,0.0765,1.2238,1.2415
t,0.148,0.7235,0.652
h,0.1012,0.0727,0.1195
e,0.0765,0.1425,0.1671
y,0.1014,0.1453,0.1204
g,0.0939,0.4382,0.4458
o,0.0903,0.3118,0.3153
t,0.1334,1.522,1.479
o,0.0826,0.0902,0.141
r,0.1573,0.7919,0.7172
i,0.106,0.1614,0.2127
o,0.1188,0.229,0.2162
d,0.1038,0.9258,0.9407
e,0.1154,0.1401,0.1285
j,0.0929,1.2006,1.2231
a,0.1329,0.1741,0.1341
n,0.0939,0.2651,0.304
e,0.098,0.2858,0.2817
r,0.113,1.8174,1.8024
o,0.0957,0.2579,0.2751
t,0.1121,1.3987,1.3824
o,0.128,0.1402,0.1242
i,0.0954,0.6491,0.6817
n,0.0902,0.201,0.2062
v,0.0985,0.3404,0.332
e,0.1291,0.1685,0.1378
s,0.0846,0.216,0.2605
t,0.091,0.1123,0.1059
i,0.1203,0.64,0.6107
g,0.1109,0.3875,0.3969
a,0.154,0.184,0.1408
t,0.1009,0.1714,0.2245
e,0.09,0.156,0.1669
a,0.1182,0.4391,0.4109
n,0.1088,0.1362,0.1456
a,0.1556,0.929,0.8821
l,0.0757,0.1078,0.1876
l,0.0762,0.1997,0.1993
e,0.1154,0.5356,0.4964
g,0.1171,0.2249,0.2231
e,0.1132,0.1788,0.1827
d,0.0968,0.179,0.1954
o,0.1043,1.2938,1.2863
c,0.1304,0.0472,0.0211
n,0.082,0.9548,1.0032
c,0.1537,2.2388,2.167
o,0.0974,0.0709,0.1272
n,0.1213,0.2705,0.2466
t,0.1219,0.3741,0.3735
a,0.1436,0.1559,0.1341
c,0.11,0.2703,0.3038
t,0.0915,0.5332,0.5517
o,0.1279,1.411,1.3746
f,0.1261,0.204,0.2058
r,17.0818,1.1916,1.8024
a,0.1826,0.2707,0.189
m,0.1722,0.479,0.4895
i,0.1852,0.1392,0.1262
r,0.0944,0.4093,0.5001
e,0.1232,0.1325,0.1037
z,0.0987,1.6629,1.6874
a,0.1507,0.9893,0.9374
l,0.1746,5.5514,5.5274
e,0.1495,0.1982,0.2234
j,0.1133,2.1504,2.1866
a,0.1835,0.1983,0.1281
n,0.0849,0.2977,0.3963
d,0.1387,0.2408,0.1871
r,0.119,0.2506,0.2703
o,0.0814,0.4697,0.5073
r,0.0953,1.2838,1.2699
o,0.1146,0.363,0.3437
j,0.1088,0.8325,0.8384
a,0.13,0.1604,0.1392
s,0.143,0.4182,0.4052
.,0.1092,1.1365,1.1703
a,0.0987,0.8904,0.9008
f,0.109,0.5075,0.4972
t,0.1526,0.2179,0.1743
e,0.1015,0.1438,0.1949
r,0.0941,0.1731,0.1805
c,0.0822,1.4053,1.4172
a,0.1064,0.1249,0.1007
p,0.1336,0.4261,0.3988
t,0.1444,0.3584,0.3476
u,0.098,0.1223,0.1688
r,0.0931,0.1534,0.1583
i,0.097,0.6157,0.6119
n,0.1133,0.2997,0.2834
g,0.0904,0.1333,0.1562
a,0.1647,0.3968,0.3225
n,0.1042,0.0785,0.139
d,0.0512,0.1852,0.2383
i,0.1022,0.5626,0.5116
n,0.0857,0.2617,0.2782
t,0.128,0.42,0.3777
e,0.1287,0.1766,0.1759
r,0.0897,0.1248,0.1638
o,0.0954,2.348,2.3423
g,0.1071,0.4502,0.4386
a,0.0972,0.1178,0.1277
t,0.1037,0.2502,0.2437
i,0.1156,0.7112,0.6994
n,0.1028,0.3356,0.3484
g,0.1007,0.2121,0.2142
r,0.1591,0.8462,0.7878
o,0.1034,0.243,0.2987
j,0.1187,1.2201,1.2049
a,0.133,0.1434,0.129
s,0.0614,0.2112,0.2828
t,0.1354,0.439,0.3651
h,0.1012,0.1171,0.1512
e,0.1029,1.6609,1.6593
t,0.1211,0.6471,0.6288
a,0.1412,0.1247,0.1047
s,0.097,0.2039,0.2481
k,0.0821,0.9417,0.9566
f,0.1709,0.5045,0.4158
o,0.1051,0.0924,0.1582
r,0.1216,0.0948,0.0783
c,0.0995,0.6093,0.6314
e,0.113,0.242,0.2285
d,0.1457,0.5163,0.4836
i,0.0868,0.3236,0.3826
s,0.0923,0.2918,0.2863
c,0.0747,0.9149,0.9325
o,0.1269,0.319,0.2668
v,0.1568,0.4353,0.4054
e,0.1357,0.124,0.145
r,0.1204,0.1943,0.2095
s,0.0874,0.1125,0.1455
t,0.1597,0.4921,0.4198
h,0.0976,0.1203,0.1824
a,0.1272,0.8998,0.8702
n,0.0808,0.172,0.2184
o,0.1125,0.7747,0.743
n,0.1046,0.243,0.2509
e,0.1132,0.2367,0.2282
o,0.1045,0.7219,0.7305
d,0.1065,0.2257,0.2237
M,0.0956,1.4621,1.4729
a,0.1548,0.3632,0.304
k,0.1136,0.8034,0.8446
a,0.1502,0.1843,0.1477
r,0.1467,0.3079,0.3113
o,0.0883,0.3096,0.368
v,0.1017,0.4575,0.4441
s,0.0907,0.1369,0.148
m,0.2122,0.7228,0.6013
o,0.1721,0.1871,0.2272
s,0.1393,0.3525,0.3854
t,0.0873,0.1288,0.1808
h,0.1258,0.6104,0.5719
a,0.1544,0.131,0.1025
t,0.1261,0.1845,0.2128
e,0.1244,0.1046,0.1063
d,0.0818,0.196,0.2385
e,0.1357,0.5658,0.5119
n,0.0914,0.1888,0.2331
e,0.1393,0.6845,0.6366
m,0.1729,0.6041,0.5705
i,0.2238,0.1849,0.134
e,0.1357,0.2333,0.3214
s,0.0888,0.2363,0.2832
k,0.1224,0.8574,0.8238
n,0.1274,0.1022,0.0971
o,0.1626,0.2516,0.2164
w,0.1264,0.195,0.2312
n,0.0858,0.2432,0.2838
a,0.1882,0.6938,0.5914
s,0.1324,0.1166,0.1725
p,0.1958,1.6937,1.6302
r,0.1326,0.0886,0.1518
o,0.094,0.1832,0.2218
s,0.1278,0.2634,0.2297
o,0.0935,0.259,0.2933
n,0.0818,0.4059,0.4176
n,0.0923,0.2004,0.1898
e,0.1218,0.1698,0.1404
r,0.1089,0.1822,0.1951
6,0.124,1.6324,1.6173
2,0.1472,1.1283,1.1051
7,0.1064,0.1939,0.2347
i,0.1293,1.0323,1.0094
s,0.1393,0.1672,0.1572
b,0.1172,0.726,0.7481
e,0.1274,0.1424,0.1322
i,0.1117,0.299,0.3148
n,0.098,0.2985,0.3123
g,0.0989,0.1783,0.1774
h,0.1246,0.6129,0.5872
e,0.1263,0.1751,0.1733
l,0.0896,0.4929,0.5296
d,0.0791,0.1984,0.209
a,0.1792,0.4889,0.3888
t,0.1071,0.1469,0.219
a,0.0853,1.3171,1.3389
r,0.0841,1.4669,1.4681
u,0.0925,0.5354,0.5269
s,0.0984,0.3171,0.3112
s,0.0919,0.199,0.2054
i,0.1022,0.2459,0.2356
a,0.124,0.2161,0.1942
n,0.0945,0.27,0.2996
g,0.0946,2.1118,2.1117
u,0.0894,0.3492,0.3544
l,0.1177,0.595,0.5667
a,0.1387,0.1748,0.1537
g,0.1244,1.1618,1.1761
.,0.1096,1.2922,1.307
h,0.1785,3.8776,3.8087
o,0.1969,0.1322,0.1138
w,0.1272,0.4096,0.4792
e,0.1356,0.3322,0.3238
v,0.1377,0.1788,0.1767
e,0.0914,0.0708,0.1171
r,0.1082,0.2139,0.1972
",",0.0757,1.1489,1.1813
t,0.1384,0.5439,0.4812
h,0.0877,0.1397,0.1904
e,0.0868,0.0716,0.0725
r,0.0817,0.9073,0.9123
u,0.0946,0.5166,0.5037
s,0.0904,0.5301,0.5343
s,0.0906,0.1933,0.1931
i,0.1033,0.2388,0.2261
a,0.1129,0.1725,0.1629
n,0.0719,0.2042,0.2451
i,0.1617,0.5524,0.4627
n,0.095,0.1483,0.215
v,0.1095,0.318,0.3035
a,0.1372,0.1833,0.1556
s,0.1093,0.4872,0.5151
i,0.0907,0.1792,0.1978
o,0.1415,0.1222,0.0714
n,0.0829,0.2061,0.2647
o,0.1483,0.6226,0.5573
f,0.1011,0.2543,0.3015
t,0.1299,0.3831,0.3542
h,0.0894,0.1145,0.1551
e,0.0723,0.1138,0.1309
U,0.097,0.8205,0.7958
s,4.0527,1.1271,0.5151
h,0.1249,0.7183,0.6788
a,0.1353,0.1178,0.1074
s,0.1018,0.8743,0.9078
c,0.1111,0.5697,0.5604
u,0.1282,0.1502,0.1332
t,0.1135,0.1984,0.2131
o,0.11,0.6949,0.6983
f,0.1105,0.513,0.5125
f,0.0727,0.2013,0.2392
a,0.1564,0.918,0.8343
r,0.0938,0.1975,0.2601
i,0.155,0.438,0.3767
e,0.1535,0.199,0.2005
l,0.0963,0.4395,0.4967
s,0.1976,1.3396,1.2383
u,0.0959,0.6289,0.7306
p,0.0974,0.6527,0.6512
p,0.0983,0.2091,0.2082
o,0.0438,0.2135,0.2679
r,0.1263,0.2686,0.1862
t,0.1058,0.2209,0.2414
f,0.1951,0.5664,0.4772
o,0.1055,0.0732,0.1628
r,0.1233,0.1012,0.0834
t,0.1085,1.4016,1.4163
a,0.1495,0.1733,0.1324
s,0.0791,0.1827,0.2532
t,0.0754,0.2068,0.2105
k,0.0893,2.1969,2.183
f,0.1626,0.5675,0.4942
o,0.1121,0.1194,0.1698
r,0.1303,0.1577,0.1395
c,0.1026,0.4273,0.455
e,0.1217,0.2001,0.181
f,0.192,0.7386,0.6682
o,0.1218,0.1098,0.18
r,0.1139,0.1313,0.1392
1,0.1555,0.8703,0.8287
4,0.1451,0.4821,0.4926
1,0.1568,0.1356,0.1238
l,0.1393,1.1625,1.18
e,0.1254,0.073,0.0869
a,0.1253,0.2526,0.2527
v,0.2263,0.348,0.247
i,0.1915,0.1305,0.1652
n,0.1581,0.3478,0.3812
g,0.1689,0.198,0.1872
t,0.1116,0.2931,0.3504
t,0.0947,1.803,1.8199
h,0.1094,0.1258,0.1112
e,0.0954,0.2087,0.2227
m,0.0792,0.3576,0.3738
s,0.1479,1.3916,1.3229
t,0.1475,0.133,0.1334
r,0.1089,0.2911,0.3298
a,0.1562,0.3104,0.2631
n,0.089,0.3621,0.4292
d,0.1485,0.4173,0.3578
e,0.1377,0.1126,0.1234
d,0.0599,0.1231,0.2009
e,0.0665,0.0375,0.0309
i,0.1372,2.8153,2.7447
n,0.1087,0.2131,0.2416
b,0.1033,0.5793,0.5847
r,0.1293,0.1796,0.1535
a,0.1226,0.3333,0.34
z,0.0952,0.952,0.9794
i,0.1215,0.2314,0.2051
l,0.1047,0.2714,0.2881
t,0.1267,0.0,0.0
a,0.2236,0.2081,0.1112
s,0.1815,0.767,0.8091
k,0.0907,0.6449,0.7357
f,0.1899,0.5647,0.4655
o,0.0928,0.0743,0.1713
r,0.1113,0.1647,0.1462
c,0.0953,0.4045,0.4205
e,0.1295,0.1656,0.1315
1,0.176,0.6455,0.5989
4,0.0822,0.1954,0.2892
1,0.1173,0.13,0.0949
b,0.1419,0.954,0.9294
r,0.1496,0.1371,0.1294
e,0.1224,0.221,0.2482
a,0.114,0.2869,0.2953
k,0.0853,0.2594,0.2881
t,0.1431,0.5389,0.481
h,0.1024,0.1244,0.1651
r,0.0874,0.161,0.1759
o,0.0922,0.444,0.4392
u,0.0955,0.2475,0.2442
g,0.1363,0.2575,0.2166
h,0.0848,0.1627,0.2142
o,0.195,1.4826,1.3723
i,0.0946,0.0761,0.1764
l,0.092,0.2369,0.2395
r,0.1378,0.4597,0.4139
i,0.1189,0.1347,0.1537
g,0.1205,0.1852,0.1835
s,0.1914,0.5092,0.4384
b,0.1169,1.1612,1.2357
e,0.1167,0.1273,0.1276
i,0.1364,0.2,0.1802
n,0.1122,0.2844,0.3087
g,0.077,0.1362,0.1714
u,0.135,0.7244,0.6664
s,0.1226,0.137,0.1494
e,0.1132,0.2419,0.2513
d,0.0776,0.1958,0.2315
a,0.2211,0.7186,0.5751
s,0.096,0.0632,0.1883
s,0.1083,2.0144,2.0021
a,0.1212,0.1801,0.1672
s,0.1019,1.941,1.9603
p,0.1656,1.21,1.1463
l,0.116,0.0764,0.126
a,0.1696,0.2365,0.1829
t,0.1,0.3861,0.4556
f,0.1337,0.6481,0.6144
o,0.078,0.0927,0.1484
r,0.0912,0.1044,0.0912
m,0.1022,0.2821,0.2711
s,0.0993,0.4573,0.4601
a,0.1444,0.3468,0.3017
n,0.1015,0.1144,0.1573
d,0.0944,0.2047,0.2119
s,0.1448,0.4464,0.396
t,0.1146,0.1609,0.1911
o,0.1172,0.3505,0.3478
r,0.1286,0.3024,0.291
n,0.0842,0.2048,0.2492
g,0.1551,0.6482,0.5772
u,0.0755,0.1762,0.2559
l,0.1284,0.3232,0.2703
a,0.1405,0.2156,0.2034
g,0.1614,0.7838,0.763
t,0.1465,2.057,2.0719
o,0.0913,0.1019,0.1571
f,0.2011,0.6032,0.4933
r,0.1492,0.125,0.1769
e,0.0874,0.2248,0.2866
e,0.0949,0.1888,0.1813
p,0.1484,1.3648,1.3114
r,0.115,0.0801,0.1134
i,0.1049,0.2675,0.2777
s,0.1276,0.375,0.3523
o,0.0919,0.1739,0.2095
n,0.0646,0.3085,0.3358
n,0.0797,0.1955,0.1804
e,0.134,0.254,0.1997
r,0.0865,0.1392,0.1867
6,0.0968,0.9668,0.9565
2,0.1407,0.6756,0.6317
7,0.0826,0.2229,0.2811
w,0.1369,6.6194,6.5651
h,0.1263,0.1369,0.1475
o,0.1779,0.0999,0.0483
i,0.1238,0.5939,0.6481
s,0.136,0.1813,0.1691
r,0.1146,0.5135,0.5348
e,0.132,0.1399,0.1226
v,0.0969,0.1446,0.1797
e,0.1102,0.1458,0.1325
a,0.0843,0.291,0.3169
l,0.1026,0.2495,0.2313
e,0.1033,0.257,0.2563
d,0.11,0.2047,0.198
t,0.1284,0.9307,0.9122
o,0.1002,0.1344,0.1626
b,0.0933,0.4819,0.4888
e,0.0999,0.1211,0.1144
c,0.12,0.5375,0.5174
a,0.1408,0.1539,0.1331
p,0.1308,0.2918,0.3019
t,0.09,0.5501,0.5909
a,0.1331,0.1753,0.1322
i,0.0976,0.341,0.3765
n,0.0929,0.2393,0.2439
p,0.1398,1.3801,1.3332
r,0.0978,0.1098,0.1518
i,0.0903,0.5321,0.5395
c,0.0994,0.3591,0.3499
e,0.0983,0.1653,0.1664
a,0.1854,0.6658,0.5788
f,0.1192,0.2591,0.3253
e,0.1244,0.1474,0.1422
r,0.1025,0.1652,0.1872
a,0.1582,0.2836,0.228
a,0.1575,0.6668,0.6675
t,0.1319,3.095,3.1207
e,0.1243,0.1061,0.1136
r,0.1011,0.1201,0.1434
a,0.1393,0.5874,0.5491
c,0.1416,0.9678,0.9655
l,0.1004,0.1177,0.1589
o,0.1032,0.2054,0.2026
s,0.1176,0.2808,0.2664
e,0.0922,0.1865,0.212
e,0.116,0.5043,0.4805
s,0.0939,0.2019,0.2239
p,0.1284,0.3028,0.2683
c,0.1012,1.4106,1.4377
a,0.134,0.1169,0.0841
o,0.1038,0.4765,0.5067
e,0.1186,0.1269,0.1121
p,0.1163,2.953,2.9553
e,0.1193,0.2535,0.2505
.,0.0752,0.5566,0.6007
p,0.1448,0.829,0.7594
r,0.1288,0.145,0.161
i,0.1002,0.2248,0.2535
c,0.0968,0.4345,0.4379
e,0.1133,0.1646,0.1481
a,0.1573,0.3657,0.3216
g,0.1112,0.1002,0.1463
r,0.1141,0.2504,0.2474
e,0.1041,0.1422,0.1523
e,0.1013,0.2061,0.2089
s,0.1308,0.2718,0.2423
t,0.1548,0.8114,0.7874
o,0.0793,0.1031,0.1786
j,0.1293,0.828,0.7781
o,0.1514,0.1655,0.1434
i,0.0944,0.1766,0.2336
n,0.0627,0.255,0.2867
t,0.123,3.0945,3.0341
a,0.1506,0.2043,0.1767
s,0.1173,0.2243,0.2576
k,0.0825,0.4334,0.4682
f,0.1354,0.9509,0.8979
o,0.098,0.1146,0.152
r,0.0788,0.0645,0.0837
c,0.0877,0.5627,0.5538
e,0.0933,0.239,0.2333
1,0.1056,1.2412,1.229
4,0.1355,1.4801,1.4502
1,0.1112,0.153,0.1773
a,0.1855,1.9738,1.8995
n,0.13,0.1164,0.1719
d,0.0754,0.2079,0.2624
t,0.1196,0.4744,0.4302
r,0.0977,0.3212,0.3431
a,0.1459,0.2097,0.1615
c,0.1008,0.6567,0.7019
k,0.077,0.1907,0.2145
d,0.1839,0.7729,0.6661
o,0.1005,0.1187,0.2021
w,0.1217,0.4857,0.4645
n,0.0865,0.2317,0.2669
M,0.0981,1.186,1.1744
a,0.1553,0.2372,0.1799
c,0.1264,0.462,0.4908
a,0.151,0.1335,0.1089
r,0.089,0.1113,0.1733
o,0.1173,0.4754,0.4471
v,0.1127,0.7413,0.746
.,0.0788,1.3641,1.398
p,0.1285,0.9844,0.9347
r,0.127,0.1339,0.1355
i,0.0997,0.1948,0.222
c,0.0869,0.3388,0.3516
e,0.1067,0.1482,0.1284
b,0.1295,0.6075,0.5847
e,0.1255,0.1377,0.1417
l,0.2018,0.5443,0.468
i,0.1422,0.131,0.1906
e,0.1421,0.3536,0.3537
v,0.1212,0.1585,0.1795
e,0.0961,0.0792,0.1042
s,0.1448,0.5319,0.4832
s,0.1624,0.896,0.8784
o,0.1343,0.1013,0.1294
e,0.0975,0.1282,0.165
m,0.076,0.1662,0.1877
t,0.1234,0.2625,0.2151
h,0.1392,0.1795,0.1637
i,0.1839,0.1314,0.0867
n,0.1066,0.2077,0.285
g,0.0964,0.1332,0.1434
e,0.1172,1.0107,0.99
x,0.1059,0.3111,0.3223
r,0.1229,0.8527,0.8357
e,0.128,0.1427,0.1376
m,0.114,0.6363,0.6503
e,0.0938,0.1068,0.127
m,0.2083,1.9245,1.81
u,0.178,0.1425,0.1728
s,0.0959,0.1834,0.2655
t,0.0799,0.1677,0.1837
b,0.1032,0.5102,0.4869
e,0.0782,0.1416,0.1666
d,0.1355,0.4836,0.4263
o,0.0865,0.1379,0.1869
n,0.1019,0.284,0.2686
e,0.1228,0.1551,0.1343
t,0.1241,0.3153,0.314
o,0.1036,0.1746,0.195
s,0.1354,0.9504,0.9186
t,0.0632,0.158,0.2302
o,0.1138,0.6505,0.5999
p,0.1419,0.1042,0.0761
t,0.1379,0.5149,0.5188
h,0.0835,0.1201,0.1745
e,0.0602,0.1013,0.1247
w,0.1505,0.5961,0.5057
a,0.0841,0.2254,0.2918
r,0.091,0.2179,0.2111
i,13.3379,1.4936,0.0867
n,0.0745,0.2274,0.2384
t,0.1476,0.5064,0.4333
h,0.101,0.111,0.1576
e,0.079,0.1198,0.1418
U,0.0899,0.7645,0.7536
s,6.3814,0.3348,0.9186
a,0.1357,0.9832,0.9613
n,0.1325,0.0745,0.0777
d,0.0952,0.146,0.1832
h,0.1868,1.0447,0.9531
i,0.1638,0.0996,0.1226
j,0.1064,0.3806,0.438
a,0.1327,0.1775,0.1512
c,0.1242,0.604,0.6125
k,0.097,0.217,0.2442
s,0.1033,0.23,0.2236
a,0.1303,0.3556,0.3286
r,0.1456,0.9068,0.8916
u,0.0912,0.1443,0.1987
s,0.1374,0.5403,0.494
s,0.1084,0.2006,0.2297
i,0.1252,0.2842,0.2674
a,0.1417,1.1574,1.1409
n,0.1025,0.1712,0.2104
m,0.129,1.0876,1.0611
a,0.1464,0.1718,0.1544
r,0.1107,0.341,0.3767
i,0.0926,0.1569,0.1749
n,0.1199,0.2511,0.2238
e,0.1099,1.5305,1.5405
s,0.1598,0.9262,0.8763
u,0.0851,0.102,0.1767
b,0.1573,0.7497,0.6775
m,0.1467,0.6088,0.6194
a,0.1501,0.1267,0.1233
r,0.1325,0.4711,0.4887
i,0.0911,0.2219,0.2633
n,0.1248,0.2861,0.2524
e,0.1186,0.1843,0.1905
l,0.1388,1.9067,1.8866
a,0.1585,0.0951,0.0754
u,0.1115,0.2807,0.3277
n,0.0858,0.2636,0.2892
c,0.1695,0.5659,0.4823
i,0.1003,0.1142,0.1835
h,0.1536,1.4667,1.4133
i,0.1938,0.1451,0.1048
n,0.119,0.2533,0.3281
g,0.1051,0.1593,0.1732
u,0.0871,1.7355,1.7534
n,0.0629,0.7916,0.8158
I,0.0837,3.1839,3.1632
C,0.0486,0.3856,0.4207
B,0.072,0.5538,0.5304
m,13.6559,0.318,0.6194
a,0.2205,1.2704,1.1406
t,0.0956,0.0645,0.1893
w,0.1331,0.9704,0.9328
a,0.1008,0.2033,0.2356
s,0.0894,0.1871,0.1986
h,0.0972,0.2515,0.2437
i,0.079,0.4792,0.4974
n,0.1048,0.2811,0.2554
g,0.1207,0.4799,0.464
t,0.1354,0.2633,0.2486
n,0.096,0.7768,0.8162
D,0.088,1.9184,1.9264
C,0.0736,0.2344,0.2488
a,0.1613,1.3372,1.2495
b,0.0926,0.1037,0.1724
d,0.0872,0.1045,0.11
p,0.1478,0.9132,0.8526
r,0.1173,0.1348,0.1653
o,0.1016,0.2813,0.297
g,0.1052,0.5396,0.536
a,0.1775,0.5303,0.4579
m,0.0688,0.5539,0.6626
m,0.0681,0.1923,0.193
i,0.0777,0.2165,0.2069
n,0.1182,0.2508,0.2103
g,0.08,0.14,0.1782
t,0.1042,0.4041,0.3799
i,0.1261,0.1546,0.1327
i,0.1028,2.3357,2.359
t,0.098,0.1464,0.1511
t,0.1089,0.4406,0.4297
o,0.1289,0.2449,0.2249
d,0.197,1.2009,1.1328
e,0.2778,0.294,0.2133
o,0.0934,0.5434,0.7278
t,0.1161,0.7821,0.7594
o,0.0653,0.472,0.5228
n,0.1201,0.3343,0.2795
a,0.1943,0.1733,0.0991
t,0.0986,0.1619,0.2576
e,0.1194,0.1541,0.1334
i,0.093,0.5245,0.5508
n,0.0997,0.1835,0.1769
t,0.1358,0.4782,0.4421
e,0.0569,0.1839,0.2628
h,0.0986,0.4504,0.4087
h,0.095,1.4331,1.4367
e,0.088,0.1135,0.1205
u,0.1344,0.7866,0.7403
p,0.0682,0.6282,0.6944
p,0.0883,0.2041,0.184
e,0.134,0.2179,0.1722
r,0.0916,0.1832,0.2256
a,0.1996,0.7434,0.6354
t,0.0825,0.1704,0.2876
m,0.1846,0.6994,0.5973
o,0.0824,1.6613,1.7635
s,0.1239,0.7219,0.6804
p,0.0893,0.3439,0.3784
h,0.137,0.639,0.5913
e,0.1092,0.0959,0.1237
e,0.0719,0.176,0.0095
r,0.0931,0.0117,0.2038
s,0.14,1.935,1.8786
p,0.1353,0.1453,0.15
a,0.1023,0.0691,0.102
i,0.0963,0.4454,0.4514
r,0.0983,0.013,0.011
n,0.0934,0.4884,0.4933
g,0.0859,0.1998,0.2072
w,0.1405,1.2131,1.1585
a,0.0833,0.2075,0.2646
s,0.0889,0.1822,0.1766
h,0.1431,0.4109,0.3566
i,0.1435,0.105,0.1046
n,0.0879,0.2421,0.2977
g,0.119,0.1958,0.1647
t,0.0773,0.2109,0.2526
o,0.1536,0.3548,0.2785
n,0.0904,0.3485,0.4117
f,0.2004,0.7656,0.6555
r,0.1275,0.1556,0.2284
o,0.0885,0.2163,0.2553
m,0.0759,0.2283,0.241
t,0.1446,0.3576,0.289
h,0.0902,0.151,0.2053
e,0.0941,0.0761,0.0723
a,0.1218,0.5049,0.4772
t,0.1044,0.2712,0.2886
t,0.0874,0.1855,0.2025
s,0.164,0.0,0.0
a,0.1857,0.152,0.1302
v,0.1685,1.0139,1.0311
i,0.1058,0.1658,0.2284
n,0.1698,0.4048,0.3408
g,0.125,0.2599,0.3046
n,0.1137,0.4685,0.4799
e,0.1246,0.2322,0.2213
x,0.1457,0.7173,0.6961
t,0.09,0.101,0.1567
t,0.1533,0.5528,0.4895
i,0.1022,0.175,0.2261
m,0.1386,0.3115,0.2751
e,0.1179,0.2115,0.2321
a,0.1908,5.9531,5.8802
t,0.0947,0.0808,0.1769
a,0.1064,0.17,0.1583
c,0.0825,0.3979,0.4218
c,0.1112,0.2092,0.1805
k,0.0851,0.2509,0.2771
.,0.0739,2.0439,2.0552
t,5.135,1.9683,0.1769
h,0.1678,0.2463,0.2555
i,0.2028,0.1386,0.1036
s,0.1255,0.1983,0.2756
c,0.1641,0.7745,0.7358
r,0.1412,0.0818,0.1047
e,0.1285,0.0967,0.1094
a,0.1177,0.2583,0.2691
t,0.1264,0.1985,0.1898
e,0.1003,0.115,0.1411
s,0.0881,0.4139,0.4261
a,0.1218,0.5188,0.4851
n,0.0801,0.3692,0.4109
e,0.1219,0.4164,0.3746
l,0.0887,0.3081,0.3413
e,0.1069,0.2225,0.2043
c,0.0867,0.2583,0.2785
t,0.093,0.5538,0.5474
r,0.0996,0.2474,0.2407
o,0.0645,0.4529,0.488
m,0.1302,0.5845,0.5188
a,0.1374,0.1257,0.1185
g,0.0891,0.2666,0.3149
n,0.1094,0.6454,0.6251
e,0.1369,0.1463,0.1188
t,0.0806,0.2349,0.2912
i,0.093,0.5363,0.5238
c,0.118,0.2128,0.1878
p,0.1202,5.2326,5.2304
u,0.0541,0.3929,0.4591
l,0.0875,0.5116,0.4781
s,0.1198,0.2825,0.2502
e,0.1497,0.4016,0.3717
w,0.1563,1.7242,1.7177
h,0.1282,0.2075,0.2356
i,0.1767,0.1014,0.0529
c,0.115,0.1752,0.2368
h,0.1122,0.1594,0.1623
s,0.1326,2.3498,2.3294
t,0.1157,0.3052,0.322
o,0.1485,0.2606,0.2278
p,0.1538,0.1137,0.1084
s,0.1142,0.2505,0.2901
t,0.154,0.7332,0.6934
h,0.0963,0.1151,0.1728
e,0.0917,0.1108,0.1153
r,0.1039,0.4517,0.4395
u,0.0869,0.1549,0.1719
s,0.078,0.2447,0.2536
s,0.0973,0.1986,0.1793
i,0.0782,0.302,0.321
a,0.1289,0.1949,0.1442
n,0.0732,0.339,0.3947
i,0.0962,5.2734,5.2504
n,0.0951,0.2442,0.2453
v,0.1103,0.4972,0.482
a,0.1474,0.2287,0.1916
s,0.0985,0.1906,0.2394
i,0.116,0.3769,0.3593
o,0.1579,0.121,0.0791
n,0.0952,0.2066,0.2693
i,0.1065,0.5638,0.5525
n,0.0984,0.2026,0.2106
i,0.1343,0.8552,0.8194
t,0.1246,0.1116,0.1213
s,0.1318,0.3235,0.3163
t,0.1084,1.2492,1.2726
r,0.1276,0.112,0.0928
a,0.1358,1.0045,0.9963
c,0.0903,0.293,0.3385
k,0.1033,1.2614,1.2484
s,0.16,0.7098,0.6531
T,0.119,0.0,0.0
h,0.096,0.1975,0.2204
e,0.1102,0.2824,0.2682
e,0.1657,2.5668,2.5114
l,0.1099,0.4677,0.5235
e,0.1269,0.254,0.237
c,0.1101,0.2062,0.223
t,0.1162,0.2126,0.2065
r,0.0851,0.1853,0.2165
o,0.0637,0.4456,0.467
m,0.1252,0.4573,0.3958
a,0.159,0.1702,0.1364
g,0.0795,0.2027,0.2822
n,0.1271,0.326,0.2784
e,0.1256,0.1802,0.1817
t,0.0833,0.1926,0.2349
i,0.1038,0.517,0.4965
c,0.0944,0.2694,0.2788
p,0.0837,0.8325,0.8432
u,0.0765,0.2877,0.295
l,0.0907,0.3559,0.3416
s,0.1098,0.2666,0.2475
e,0.1212,0.2753,0.264
c,0.102,1.2259,1.245
r,0.1044,0.2441,0.2416
i,0.0806,0.422,0.4458
p,0.0925,0.351,0.3392
p,0.0839,0.1792,0.1878
l,0.1069,0.2487,0.2256
e,0.0853,0.2141,0.2358
s,0.064,0.223,0.2442
b,0.087,0.4863,0.4633
o,0.0999,0.5595,0.5467
t,0.1056,0.1313,0.1256
h,0.1013,0.2168,0.2212
t,0.1269,0.4886,0.463
h,0.088,0.1211,0.16
e,0.0931,0.1521,0.147
u,0.0902,1.2317,1.2346
n,0.0798,0.2496,0.26
i,0.0707,0.6504,0.6595
t,0.1258,0.3812,0.3262
e,0.1129,0.1304,0.1433
d,0.0917,0.1647,0.1859
s,0.1275,0.4669,0.4311
t,0.0885,0.1385,0.1775
a,0.1027,0.0706,0.0564
